CNES,CODUFMUN,COD_CEP,CPF_CNPJ,PF_PJ,NIV_DEP,CNPJ_MAN,COD_IR,REGSAUDE,MICR_REG,DISTRSAN,DISTRADM,VINC_SUS,TPGESTAO,ESFERA_A,RETENCAO,ATIVIDAD,NATUREZA,CLIENTEL,TP_UNID,TURNO_AT,NIV_HIER,TERCEIRO,TP_PREST,GESPRG1E,GESPRG1M,GESPRG2E,GESPRG2M,GESPRG4E,GESPRG4M,NIVATE_A,GESPRG3E,GESPRG3M,GESPRG5E,GESPRG5M,GESPRG6E,GESPRG6M,NIVATE_H,AP01CV01,AP01CV02,AP01CV05,AP01CV06,AP01CV03,AP01CV04,AP01CV07,AP02CV01,AP02CV02,AP02CV05,AP02CV06,AP02CV03,AP02CV04,AP02CV07,AP03CV01,AP03CV02,AP03CV05,AP03CV06,AP03CV03,AP03CV04,AP03CV07,AP04CV01,AP04CV02,AP04CV05,AP04CV06,AP04CV03,AP04CV04,AP04CV07,AP05CV01,AP05CV02,AP05CV05,AP05CV06,AP05CV03,AP05CV04,AP05CV07,AP06CV01,AP06CV02,AP06CV05,AP06CV06,AP06CV03,AP06CV04,AP06CV07,AP07CV01,AP07CV02,AP07CV05,AP07CV06,AP07CV03,AP07CV04,AP07CV07,ATEND_PR,IDEQUIPE,TIPO_EQP,NOME_EQP,ID_AREA,NOMEAREA,ID_SEGM,DESCSEGM,TIPOSEGM,DT_ATIVA,DT_DESAT,QUILOMBO,ASSENTAD,POPGERAL,ESCOLA,INDIGENA,PRONASCI,MOTDESAT,TP_DESAT,COMPETEN,NAT_JUR
2511835,420910,89223620,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000102080567,71,ESB JARDIM SOFIA,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,200903,900001,0,0,0,0,0,0,00,0,202202,1031
2511843,420910,89226601,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000202111462,71,ESB JARDIM PARAISO II,4299999999,,42999999,,9,199409,900001,0,0,0,0,0,0,00,0,202202,1031
2511843,420910,89226601,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910100600410438,70,ESF JARDIM PARAISO II,4209101006,ESF JARDIM PARAISO II,42091001,DISTRITO NORTE,1,199409,900001,0,0,0,0,0,0,00,0,202202,1031
2511843,420910,89226601,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910100100410446,70,ESF JARDIM PARAISO I,4209101001,ESF JARDIM PARAISO I,42091001,DISTRITO NORTE,1,199406,900001,0,0,0,0,0,0,00,0,202202,1031
2511843,420910,89226601,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000102080540,71,ESB JARDIM PARAISO I,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,199406,900001,0,0,0,0,0,0,00,0,202202,1031
2511843,420910,89226601,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000102138573,72,NASF JARDIM PARAISO,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,202011,900001,0,0,0,0,0,0,00,0,202202,1031
2511843,420910,89226601,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910114401716549,70,ESF JARDIM PARAISO VII,4209101144,ESF JARDIM PARAISO VII,42091001,DISTRITO NORTE,1,202005,900001,0,0,0,0,0,0,00,0,202202,1031
2511851,420910,89228440,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000102082314,71,ESB CAIC VILA PARANAENSE,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,200208,900001,0,0,0,0,0,0,00,0,202202,1031
2511851,420910,89228440,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910202100410454,70,ESF CAIC VILA PARANAENSE,4209102021,ESF CAIC VILA PARANAENSE,42091002,DISTRITO CENTRO,1,200208,900001,0,0,0,0,0,0,00,0,202202,1031
2511851,420910,89228440,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910203100410659,70,ESF RORAIMA,4209102031,ESF RORAIMA,42091002,DISTRITO CENTRO,1,200407,900001,0,0,0,0,0,0,00,0,202202,1031
2511878,420910,89211410,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910310801645226,70,ESF FLORESTA IV,4209103108,ESF FLORESTA IV,42091003,DISTRITO SUL,1,201801,900001,0,0,0,0,0,0,00,0,202202,1031
2511878,420910,89211410,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910310601645196,70,ESF FLORESTA II,4209103106,ESF FLORESTA II,42091003,DISTRITO SUL,1,201801,900001,0,0,0,0,0,0,00,0,202202,1031
2511878,420910,89211410,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910310501645188,70,ESF FLORESTA I,4209103105,ESF FLORESTA I,42091003,DISTRITO SUL,1,201801,900001,0,0,0,0,0,0,00,0,202202,1031
2511878,420910,89211410,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910314801757679,70,ESF FLORESTA VI,4209103148,ESF FLORESTA VI,42091003,DISTRITO SUL,1,202005,900001,0,0,0,0,0,0,00,0,202202,1031
2511878,420910,89211410,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910314601735527,70,ESF FLORESTA V,4209103146,ESF FLORESTA V,42091003,DISTRITO SUL,1,202005,900001,0,0,0,0,0,0,00,0,202202,1031
2511878,420910,89211410,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910310701645218,70,ESF FLORESTA III,4209103107,ESF FLORESTA III,42091003,DISTRITO SUL,1,201801,900001,0,0,0,0,0,0,00,0,202202,1031
2511878,420910,89211410,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000101686240,72,NASF FLORESTA,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,201908,900001,0,0,0,0,0,0,00,0,202202,1031
2511878,420910,89211410,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000102082845,71,ESB FLORESTA,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,202007,900001,0,0,0,0,0,0,00,0,202202,1031
2511959,420910,89217700,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000102081253,71,ESB WILLY SCHOSSLAND,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,202007,900001,0,0,0,0,0,0,00,0,202202,1031
2511959,420910,89217700,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910105200410462,70,ESF WILLY SCHOSSLAND,4209101052,ESF WILLY SCHOSSLAND,42091001,DISTRITO NORTE,1,200611,900001,0,0,0,0,0,0,00,0,202202,1031
2512009,420910,89226500,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910101800410470,70,ESF JARDIM PARAISO I,4209101018,ESF JARDIM PARAISO III,42091001,DISTRITO NORTE,1,200101,900001,0,0,0,0,0,0,00,0,202202,1031
2512017,420910,89208750,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000102082683,71,ESB EDLA JORDAN,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,202007,202103,0,0,0,0,0,0,02,1,202202,1031
2512017,420910,89208750,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910306701473794,70,ESF EDLA JORDAN V,4209103067,ESF EDLA JORDAN V,42091003,DISTRITO SUL,1,201306,900001,0,0,0,0,0,0,00,0,202202,1031
2512017,420910,89208750,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910307101518186,70,ESF EDLA JORDAN I,4209103071,ESF EDLA JORDAN I,42091003,DISTRITO SUL,1,201404,900001,0,0,0,0,0,0,00,0,202202,1031
2512017,420910,89208750,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910009100410489,04,EDLA JORDAN,4209100091,EDLA JORDAN,42091009,FATIMA,1,200501,201707,0,0,0,0,0,0,02,2,202202,1031
2512017,420910,89208750,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910312401664247,70,ESF EDLA JORDAN IV,4209103124,ESF EDLA JORDAN IV,42091003,DISTRITO SUL,1,201807,900001,0,0,0,0,0,0,00,0,202202,1031
2512017,420910,89208750,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910308701615009,70,ESF EDLA JORDAN II,4209103087,ESF EDLA JORDAN II,42091003,DISTRITO SUL,1,201611,900001,0,0,0,0,0,0,00,0,202202,1031
2512017,420910,89208750,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910308601615017,70,ESF EDLA JORDAN III,4209103086,ESF EDLA JORDAN III,42091003,DISTRITO SUL,1,201611,900001,0,0,0,0,0,0,00,0,202202,1031
2512017,420910,89208750,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910315101986880,70,ESF EDLA JORDAN VI,4209103151,ESF EDLA JORDAN VI,42091003,DISTRITO SUL,1,202006,900001,0,0,0,0,0,0,00,0,202202,1031
2568667,420910,89237820,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910101700410497,70,ESF VILA NOVA RURAL,4209101017,ESF VILA NOVA RURAL,42091001,DISTRITO NORTE,1,199607,900001,0,0,0,0,0,0,00,0,202202,1031
2622955,420910,89226500,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910102300410500,70,ESF JARDIM PARAISO I,4209101023,ESF JARDIM PARAISO IV,42091001,DISTRITO NORTE,1,200301,900001,0,0,0,0,0,0,00,0,202202,1031
2622963,420910,89225861,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910202400410519,70,ESF SANTA BARBARA,4209102024,ESF SANTA BARBARA,42091002,DISTRITO CENTRO,1,200301,900001,0,0,0,0,0,0,00,0,202202,1031
2622971,420910,89230290,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,03,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910307701686984,70,ESF JARIVATUBA VI,4209103077,ESF JARIVATUBA VI,42091003,DISTRITO SUL,1,201909,900001,0,0,0,0,0,0,00,0,202202,1031
2622971,420910,89230290,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,03,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910306100410527,70,ESF JARIVATUBA II,4209103061,ESF JARIVATUBA II,42091003,DISTRITO SUL,1,201102,900001,0,0,0,0,0,0,00,0,202202,1031
2622971,420910,89230290,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,03,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910304700410543,70,ESF JARIVATUBA I,4209103047,ESF JARIVATUBA I,42091003,DISTRITO SUL,1,200501,900001,0,0,0,0,0,0,00,0,202202,1031
2622971,420910,89230290,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,03,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910312901669451,70,ESF JARIVATUBA V,4209103129,ESF JARIVATUBA V,42091003,DISTRITO SUL,1,201810,900001,0,0,0,0,0,0,00,0,202202,1031
2622971,420910,89230290,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,03,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000102025450,71,ESB JARIVATUBA,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,202006,202103,0,0,0,0,0,0,02,1,202202,1031
2622971,420910,89230290,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,03,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910000102127741,72,NASF JARIVATUBA,4209100001,NASF FLORESTA,42091003,DISTRITO SUL,1,202009,900001,0,0,0,0,0,0,00,0,202202,1031
2622971,420910,89230290,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,03,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910309501621866,70,ESF JARIVATUBA IV,4209103095,ESF JARIVATUBA IV,42091003,DISTRITO SUL,1,201705,900001,0,0,0,0,0,0,00,0,202202,1031
2622971,420910,89230290,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,03,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910306000410535,70,ESF JARIVATUBA III,4209103060,ESF JARIVATUBA III,42091003,DISTRITO SUL,1,201008,900001,0,0,0,0,0,0,00,0,202202,1031
3001164,420910,89219635,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,03,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910102500410586,70,ESF ESTRADA ANABURGO,4209101025,ESF ESTRADA ANABURGO,42091001,DISTRITO NORTE,1,200302,900001,0,0,0,0,0,0,00,0,202202,1031
3004007,420910,89228750,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910202800410594,70,ESF ILHA,4209102028,ESF ILHA,42091002,DISTRITO CENTRO,1,200312,900001,0,0,0,0,0,0,00,0,202202,1031
3062724,420910,89231700,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910303400410608,70,ESF JARDIM EDILENE II,4209103034,ESF JARDIM EDILENE II,42091003,DISTRITO SUL,1,200408,900001,0,0,0,0,0,0,00,0,202202,1031
3062724,420910,89231700,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910303300410616,70,ESF JARDIM EDILENE I,4209103033,ESF JARDIM EDILENE I,42091003,DISTRITO SUL,1,200408,900001,0,0,0,0,0,0,00,0,202202,1031
3062724,420910,89231700,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910307501535951,70,ESF JARDIM EDILENE III,4209103075,ESF JARDIM EDILENE III,42091003,DISTRITO SUL,1,201406,900001,0,0,0,0,0,0,00,0,202202,1031
3062724,420910,89231700,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910309601621807,70,ESF JARDIM EDILENE IV,4209103096,ESF JARDIM EDILENE IV,42091003,DISTRITO SUL,1,201705,900001,0,0,0,0,0,0,00,0,202202,1031
3085864,420910,89225800,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910203200410624,70,ESF RIO DO FERRO,4209102032,ESF RIO DO FERRO,42091002,DISTRITO CENTRO,1,200407,900001,0,0,0,0,0,0,00,0,202202,1031
3101150,420910,89224358,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910214201713264,70,ESF DOM GREGORIO V,4209102142,ESF DOM GREGORIO V,42091002,DISTRITO CENTRO,1,202004,900001,0,0,0,0,0,0,00,0,202202,1031
3101150,420910,89224358,00000000000000,3,3,79361028000104,,22,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420910213001669753,70,ESF DOM GREGORIO IV,4209102130,ESF DOM GREGORIO IV,42091002,DISTRITO CENTRO,1,201810,900001,0,0,0,0,0,0,00,0,202202,1031
